  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,     ppm,      ppm,        ppm,      ppm,       ppm,      ppm
1963, 11,   23330, 1963.8740,      NaN,      NaN,     321.32,   321.13,     321.32,   321.13
1963, 12,   23360, 1963.9562,      NaN,      NaN,     323.25,   321.21,     323.25,   321.21
1964, 01,   23391, 1964.0410,      NaN,      NaN,     324.33,   321.28,     324.33,   321.28
1964, 02,   23422, 1964.1257,      NaN,      NaN,     324.86,   321.35,     324.86,   321.35
1964, 03,   23451, 1964.2049,      NaN,      NaN,     325.10,   321.42,     325.10,   321.42
1964, 04,   23482, 1964.2896,      NaN,      NaN,     325.25,   321.49,     325.25,   321.49
1964, 05,   23512, 1964.3716,      NaN,      NaN,     325.62,   321.55,     325.62,   321.55
1964, 06,   23543, 1964.4563,      NaN,      NaN,     323.78,   321.61,     323.78,   321.61
1964, 07,   23573, 1964.5383,      NaN,      NaN,     318.02,   321.66,     318.02,   321.66
1964, 08,   23604, 1964.6230,      NaN,      NaN,     313.20,   321.72,     313.20,   321.72
1964, 09,   23635, 1964.7077,      NaN,      NaN,     314.58,   321.77,     314.58,   321.77
1964, 10,   23665, 1964.7896,      NaN,      NaN,     318.80,   321.82,     318.80,   321.82
1964, 11,   23696, 1964.8743,      NaN,      NaN,     322.06,   321.86,     322.06,   321.86
1964, 12,   23726, 1964.9563,   321.76,   319.69,     323.96,   321.90,     321.76,   319.69
1965, 01,   23757, 1965.0411,   324.67,   321.59,     325.02,   321.94,     324.67,   321.59
1965, 02,   23788, 1965.1260,      NaN,      NaN,     325.52,   321.97,     325.52,   321.97
1965, 03,   23816, 1965.2027,      NaN,      NaN,     325.71,   322.00,     325.71,   322.00
1965, 04,   23847, 1965.2877,      NaN,      NaN,     325.82,   322.02,     325.82,   322.02
1965, 05,   23877, 1965.3699,      NaN,      NaN,     326.15,   322.03,     326.15,   322.03
1965, 06,   23908, 1965.4548,   325.50,   323.23,     324.31,   322.03,     325.50,   323.23
1965, 07,   23938, 1965.5370,   319.14,   322.71,     318.45,   322.03,     319.14,   322.71
1965, 08,   23969, 1965.6219,   313.65,   322.23,     313.43,   322.01,     313.65,   322.23
1965, 09,   24000, 1965.7068,   314.01,   321.31,     314.69,   321.99,     314.01,   321.31
1965, 10,   24030, 1965.7890,   319.20,   322.28,     318.90,   321.98,     319.20,   322.28
1965, 11,   24061, 1965.8740,   322.29,   322.10,     322.17,   321.97,     322.29,   322.10
1965, 12,   24091, 1965.9562,   323.10,   321.01,     324.07,   321.98,     323.10,   321.01
1966, 01,   24122, 1966.0411,   325.13,   322.02,     325.13,   322.02,     325.13,   322.02
1966, 02,   24153, 1966.1260,   324.81,   321.23,     325.65,   322.07,     324.81,   321.23
1966, 03,   24181, 1966.2027,   325.60,   321.85,     325.89,   322.14,     325.60,   321.85
1966, 04,   24212, 1966.2877,   326.12,   322.29,     326.07,   322.23,     326.12,   322.29
1966, 05,   24242, 1966.3699,      NaN,      NaN,     326.50,   322.34,     326.50,   322.34
1966, 06,   24273, 1966.4548,   325.85,   323.56,     324.75,   322.45,     325.85,   323.56
1966, 07,   24303, 1966.5370,   319.55,   323.16,     318.96,   322.57,     319.55,   323.16
1966, 08,   24334, 1966.6219,   314.60,   323.27,     314.02,   322.69,     314.60,   323.27
1966, 09,   24365, 1966.7068,   315.46,   322.83,     315.43,   322.81,     315.46,   322.83
1966, 10,   24395, 1966.7890,   320.22,   323.33,     319.81,   322.92,     320.22,   323.33
1966, 11,   24426, 1966.8740,   323.18,   322.99,     323.23,   323.03,     323.18,   322.99
1966, 12,   24456, 1966.9562,   325.37,   323.26,     325.26,   323.15,     325.37,   323.26
1967, 01,   24487, 1967.0411,   326.06,   322.92,     326.43,   323.29,     326.06,   322.92
1967, 02,   24518, 1967.1260,   326.59,   322.97,     327.05,   323.44,     326.59,   322.97
1967, 03,   24546, 1967.2027,   326.62,   322.82,     327.38,   323.59,     326.62,   322.82
1967, 04,   24577, 1967.2877,   327.26,   323.39,     327.65,   323.77,     327.26,   323.39
1967, 05,   24607, 1967.3699,   328.27,   324.07,     328.17,   323.96,     328.27,   324.07
1967, 06,   24638, 1967.4548,   326.54,   324.22,     326.49,   324.17,     326.54,   324.22
1967, 07,   24668, 1967.5370,   321.42,   325.07,     320.73,   324.38,     321.42,   325.07
1967, 08,   24699, 1967.6219,   316.35,   325.10,     315.83,   324.59,     316.35,   325.10
1967, 09,   24730, 1967.7068,   317.07,   324.51,     317.35,   324.80,     317.07,   324.51
1967, 10,   24760, 1967.7890,      NaN,      NaN,     321.86,   324.99,     321.86,   324.99
1967, 11,   24791, 1967.8740,      NaN,      NaN,     325.39,   325.19,     325.39,   325.19
1967, 12,   24821, 1967.9562,      NaN,      NaN,     327.51,   325.38,     327.51,   325.38
1968, 01,   24852, 1968.0410,      NaN,      NaN,     328.75,   325.58,     328.75,   325.58
1968, 02,   24883, 1968.1257,      NaN,      NaN,     329.42,   325.77,     329.42,   325.77
1968, 03,   24912, 1968.2049,      NaN,      NaN,     329.77,   325.94,     329.77,   325.94
1968, 04,   24943, 1968.2896,      NaN,      NaN,     330.04,   326.12,     330.04,   326.12
1968, 05,   24973, 1968.3716,      NaN,      NaN,     330.54,   326.29,     330.54,   326.29
1968, 06,   25004, 1968.4563,      NaN,      NaN,     328.74,   326.47,     328.74,   326.47
1968, 07,   25034, 1968.5383,      NaN,      NaN,     322.85,   326.64,     322.85,   326.64
1968, 08,   25065, 1968.6230,      NaN,      NaN,     317.94,   326.81,     317.94,   326.81
1968, 09,   25096, 1968.7077,      NaN,      NaN,     319.49,   326.97,     319.49,   326.97
1968, 10,   25126, 1968.7896,      NaN,      NaN,     323.99,   327.13,     323.99,   327.13
1968, 11,   25157, 1968.8743,      NaN,      NaN,     327.50,   327.29,     327.50,   327.29
1968, 12,   25187, 1968.9563,      NaN,      NaN,     329.59,   327.44,     329.59,   327.44
1969, 01,   25218, 1969.0411,      NaN,      NaN,     330.80,   327.59,     330.80,   327.59
1969, 02,   25249, 1969.1260,      NaN,      NaN,     331.43,   327.74,     331.43,   327.74
1969, 03,   25277, 1969.2027,      NaN,      NaN,     331.74,   327.88,     331.74,   327.88
1969, 04,   25308, 1969.2877,      NaN,      NaN,     331.97,   328.02,     331.97,   328.02
1969, 05,   25338, 1969.3699,      NaN,      NaN,     332.44,   328.16,     332.44,   328.16
1969, 06,   25369, 1969.4548,      NaN,      NaN,     330.66,   328.30,     330.66,   328.30
1969, 07,   25399, 1969.5370,      NaN,      NaN,     324.71,   328.43,     324.71,   328.43
1969, 08,   25430, 1969.6219,      NaN,      NaN,     319.63,   328.56,     319.63,   328.56
1969, 09,   25461, 1969.7068,      NaN,      NaN,     321.10,   328.69,     321.10,   328.69
1969, 10,   25491, 1969.7890,      NaN,      NaN,     325.61,   328.81,     325.61,   328.81
1969, 11,   25522, 1969.8740,      NaN,      NaN,     329.14,   328.94,     329.14,   328.94
1969, 12,   25552, 1969.9562,      NaN,      NaN,     331.23,   329.06,     331.23,   329.06
1970, 01,   25583, 1970.0411,      NaN,      NaN,     332.41,   329.18,     332.41,   329.18
1970, 02,   25614, 1970.1260,      NaN,      NaN,     333.02,   329.29,     333.02,   329.29
1970, 03,   25642, 1970.2027,      NaN,      NaN,     333.30,   329.40,     333.30,   329.40
1970, 04,   25673, 1970.2877,      NaN,      NaN,     333.50,   329.51,     333.50,   329.51
1970, 05,   25703, 1970.3699,      NaN,      NaN,     333.95,   329.62,     333.95,   329.62
1970, 06,   25734, 1970.4548,      NaN,      NaN,     332.11,   329.72,     332.11,   329.72
1970, 07,   25764, 1970.5370,      NaN,      NaN,     326.07,   329.83,     326.07,   329.83
1970, 08,   25795, 1970.6219,      NaN,      NaN,     320.91,   329.93,     320.91,   329.93
1970, 09,   25826, 1970.7068,      NaN,      NaN,     322.36,   330.03,     322.36,   330.03
1970, 10,   25856, 1970.7890,      NaN,      NaN,     326.89,   330.12,     326.89,   330.12
1970, 11,   25887, 1970.8740,      NaN,      NaN,     330.42,   330.22,     330.42,   330.22
1970, 12,   25917, 1970.9562,      NaN,      NaN,     332.50,   330.31,     332.50,   330.31
1971, 01,   25948, 1971.0411,      NaN,      NaN,     333.67,   330.40,     333.67,   330.40
1971, 02,   25979, 1971.1260,      NaN,      NaN,     334.25,   330.49,     334.25,   330.49
1971, 03,   26007, 1971.2027,      NaN,      NaN,     334.51,   330.57,     334.51,   330.57
1971, 04,   26038, 1971.2877,      NaN,      NaN,     334.68,   330.65,     334.68,   330.65
1971, 05,   26068, 1971.3699,      NaN,      NaN,     335.11,   330.74,     335.11,   330.74
1971, 06,   26099, 1971.4548,      NaN,      NaN,     333.23,   330.82,     333.23,   330.82
1971, 07,   26129, 1971.5370,      NaN,      NaN,     327.10,   330.89,     327.10,   330.89
1971, 08,   26160, 1971.6219,      NaN,      NaN,     321.86,   330.97,     321.86,   330.97
1971, 09,   26191, 1971.7068,      NaN,      NaN,     323.31,   331.05,     323.31,   331.05
1971, 10,   26221, 1971.7890,      NaN,      NaN,     327.86,   331.12,     327.86,   331.12
1971, 11,   26252, 1971.8740,      NaN,      NaN,     331.40,   331.19,     331.40,   331.19
1971, 12,   26282, 1971.9562,      NaN,      NaN,     333.47,   331.26,     333.47,   331.26
1972, 01,   26313, 1972.0410,      NaN,      NaN,     334.63,   331.33,     334.63,   331.33
1972, 02,   26344, 1972.1257,      NaN,      NaN,     335.19,   331.39,     335.19,   331.39
1972, 03,   26373, 1972.2049,      NaN,      NaN,     335.44,   331.46,     335.44,   331.46
1972, 04,   26404, 1972.2896,      NaN,      NaN,     335.59,   331.52,     335.59,   331.52
1972, 05,   26434, 1972.3716,      NaN,      NaN,     335.99,   331.58,     335.99,   331.58
1972, 06,   26465, 1972.4563,      NaN,      NaN,     334.00,   331.64,     334.00,   331.64
1972, 07,   26495, 1972.5383,      NaN,      NaN,     327.76,   331.70,     327.76,   331.70
1972, 08,   26526, 1972.6230,      NaN,      NaN,     322.54,   331.76,     322.54,   331.76
1972, 09,   26557, 1972.7077,      NaN,      NaN,     324.04,   331.81,     324.04,   331.81
1972, 10,   26587, 1972.7896,      NaN,      NaN,     328.60,   331.87,     328.60,   331.87
1972, 11,   26618, 1972.8743,      NaN,      NaN,     332.14,   331.92,     332.14,   331.92
1972, 12,   26648, 1972.9563,      NaN,      NaN,     334.20,   331.97,     334.20,   331.97
1973, 01,   26679, 1973.0411,      NaN,      NaN,     335.35,   332.02,     335.35,   332.02
1973, 02,   26710, 1973.1260,      NaN,      NaN,     335.91,   332.07,     335.91,   332.07
1973, 03,   26738, 1973.2027,      NaN,      NaN,     336.14,   332.12,     336.14,   332.12
1973, 04,   26769, 1973.2877,      NaN,      NaN,     336.27,   332.16,     336.27,   332.16
1973, 05,   26799, 1973.3699,      NaN,      NaN,     336.66,   332.21,     336.66,   332.21
1973, 06,   26830, 1973.4548,      NaN,      NaN,     334.71,   332.26,     334.71,   332.26
1973, 07,   26860, 1973.5370,      NaN,      NaN,     328.43,   332.30,     328.43,   332.30
1973, 08,   26891, 1973.6219,      NaN,      NaN,     323.06,   332.34,     323.06,   332.34
1973, 09,   26922, 1973.7068,      NaN,      NaN,     324.50,   332.39,     324.50,   332.39
1973, 10,   26952, 1973.7890,      NaN,      NaN,     329.10,   332.43,     329.10,   332.43
1973, 11,   26983, 1973.8740,      NaN,      NaN,     332.68,   332.47,     332.68,   332.47
1973, 12,   27013, 1973.9562,      NaN,      NaN,     334.76,   332.51,     334.76,   332.51
1974, 01,   27044, 1974.0411,   336.19,   332.82,     335.91,   332.55,     336.19,   332.82
1974, 02,   27075, 1974.1260,      NaN,      NaN,     336.46,   332.59,     336.46,   332.59
1974, 03,   27103, 1974.2027,   337.07,   333.02,     336.68,   332.62,     337.07,   333.02
1974, 04,   27134, 1974.2877,   336.34,   332.19,     336.80,   332.66,     336.34,   332.19
1974, 05,   27164, 1974.3699,   337.00,   332.50,     337.19,   332.70,     337.00,   332.50
1974, 06,   27195, 1974.4548,   336.35,   333.87,     335.21,   332.73,     336.35,   333.87
1974, 07,   27225, 1974.5370,   330.97,   334.88,     328.87,   332.77,     330.97,   334.88
1974, 08,   27256, 1974.6219,   323.05,   332.42,     323.44,   332.81,     323.05,   332.42
1974, 09,   27287, 1974.7068,   324.03,   331.99,     324.88,   332.84,     324.03,   331.99
1974, 10,   27317, 1974.7890,   327.85,   331.21,     329.53,   332.88,     327.85,   331.21
1974, 11,   27348, 1974.8740,   332.61,   332.40,     333.14,   332.93,     332.61,   332.40
