  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,     ppm,      ppm,        ppm,      ppm,       ppm,      ppm
1979, 12,   29204, 1979.9562,   335.44,   335.55,     335.91,   336.02,     335.44,   335.55
1980, 01,   29235, 1980.0410,      NaN,      NaN,     335.78,   336.15,     335.78,   336.15
1980, 02,   29266, 1980.1257,   335.74,   336.17,     335.86,   336.29,     335.74,   336.17
1980, 03,   29295, 1980.2049,   336.36,   336.63,     336.16,   336.43,     336.36,   336.63
1980, 04,   29326, 1980.2896,   336.36,   336.58,     336.36,   336.58,     336.36,   336.58
1980, 05,   29356, 1980.3716,   337.10,   337.19,     336.64,   336.73,     337.10,   337.19
1980, 06,   29387, 1980.4563,   337.08,   336.86,     337.10,   336.88,     337.08,   336.86
1980, 07,   29417, 1980.5383,   338.62,   338.19,     337.45,   337.03,     338.62,   338.19
1980, 08,   29448, 1980.6230,   337.43,   336.87,     337.72,   337.16,     337.43,   336.87
1980, 09,   29479, 1980.7077,      NaN,      NaN,     337.70,   337.30,     337.70,   337.30
1980, 10,   29509, 1980.7896,   337.41,   337.42,     337.42,   337.42,     337.41,   337.42
1980, 11,   29540, 1980.8743,   337.75,   337.87,     337.42,   337.54,     337.75,   337.87
1980, 12,   29570, 1980.9563,   337.42,   337.54,     337.54,   337.66,     337.42,   337.54
1981, 01,   29601, 1981.0411,      NaN,      NaN,     337.40,   337.77,     337.40,   337.77
1981, 02,   29632, 1981.1260,   337.22,   337.65,     337.45,   337.88,     337.22,   337.65
1981, 03,   29660, 1981.2027,   337.26,   337.53,     337.70,   337.98,     337.26,   337.53
1981, 04,   29691, 1981.2877,   337.67,   337.90,     337.85,   338.08,     337.67,   337.90
1981, 05,   29721, 1981.3699,   338.87,   338.96,     338.08,   338.18,     338.87,   338.96
1981, 06,   29752, 1981.4548,   338.68,   338.47,     338.48,   338.27,     338.68,   338.47
1981, 07,   29782, 1981.5370,      NaN,      NaN,     338.78,   338.36,     338.78,   338.36
1981, 08,   29813, 1981.6219,      NaN,      NaN,     339.00,   338.44,     339.00,   338.44
1981, 09,   29844, 1981.7068,      NaN,      NaN,     338.93,   338.52,     338.93,   338.52
1981, 10,   29874, 1981.7890,   337.92,   337.92,     338.60,   338.60,     337.92,   337.92
1981, 11,   29905, 1981.8740,      NaN,      NaN,     338.57,   338.69,     338.57,   338.69
1981, 12,   29935, 1981.9562,      NaN,      NaN,     338.66,   338.77,     338.66,   338.77
1982, 01,   29966, 1982.0411,      NaN,      NaN,     338.49,   338.86,     338.49,   338.86
1982, 02,   29997, 1982.1260,      NaN,      NaN,     338.53,   338.96,     338.53,   338.96
1982, 03,   30025, 1982.2027,   338.66,   338.94,     338.78,   339.05,     338.66,   338.94
1982, 04,   30056, 1982.2877,   339.10,   339.33,     338.93,   339.16,     339.10,   339.33
1982, 05,   30086, 1982.3699,      NaN,      NaN,     339.17,   339.26,     339.17,   339.26
1982, 06,   30117, 1982.4548,   339.77,   339.55,     339.59,   339.38,     339.77,   339.55
1982, 07,   30147, 1982.5370,   339.50,   339.07,     339.92,   339.49,     339.50,   339.07
1982, 08,   30178, 1982.6219,   340.43,   339.87,     340.18,   339.62,     340.43,   339.87
1982, 09,   30209, 1982.7068,   339.86,   339.45,     340.16,   339.75,     339.86,   339.45
1982, 10,   30239, 1982.7890,      NaN,      NaN,     339.87,   339.87,     339.87,   339.87
1982, 11,   30270, 1982.8740,   340.01,   340.13,     339.89,   340.01,     340.01,   340.13
1982, 12,   30300, 1982.9562,      NaN,      NaN,     340.02,   340.14,     340.02,   340.14
1983, 01,   30331, 1983.0411,      NaN,      NaN,     339.90,   340.27,     339.90,   340.27
1983, 02,   30362, 1983.1260,      NaN,      NaN,     339.97,   340.41,     339.97,   340.41
1983, 03,   30390, 1983.2027,   340.37,   340.65,     340.25,   340.53,     340.37,   340.65
1983, 04,   30421, 1983.2877,      NaN,      NaN,     340.43,   340.66,     340.43,   340.66
1983, 05,   30451, 1983.3699,      NaN,      NaN,     340.68,   340.78,     340.68,   340.78
1983, 06,   30482, 1983.4548,   341.12,   340.90,     341.12,   340.90,     341.12,   340.90
1983, 07,   30512, 1983.5370,   341.28,   340.85,     341.45,   341.01,     341.28,   340.85
1983, 08,   30543, 1983.6219,   342.07,   341.50,     341.70,   341.13,     342.07,   341.50
1983, 09,   30574, 1983.7068,      NaN,      NaN,     341.65,   341.23,     341.65,   341.23
1983, 10,   30604, 1983.7890,      NaN,      NaN,     341.33,   341.33,     341.33,   341.33
1983, 11,   30635, 1983.8740,   341.44,   341.56,     341.31,   341.43,     341.44,   341.56
1983, 12,   30665, 1983.9562,      NaN,      NaN,     341.41,   341.53,     341.41,   341.53
1984, 01,   30696, 1984.0410,   341.36,   341.74,     341.24,   341.62,     341.36,   341.74
1984, 02,   30727, 1984.1257,   341.46,   341.90,     341.27,   341.71,     341.46,   341.90
1984, 03,   30756, 1984.2049,   341.36,   341.64,     341.52,   341.80,     341.36,   341.64
1984, 04,   30787, 1984.2896,   340.96,   341.19,     341.66,   341.89,     340.96,   341.19
1984, 05,   30817, 1984.3716,   341.89,   341.98,     341.89,   341.98,     341.89,   341.98
1984, 06,   30848, 1984.4563,      NaN,      NaN,     342.30,   342.07,     342.30,   342.07
1984, 07,   30878, 1984.5383,   342.89,   342.45,     342.61,   342.17,     342.89,   342.45
1984, 08,   30909, 1984.6230,      NaN,      NaN,     342.84,   342.27,     342.84,   342.27
1984, 09,   30940, 1984.7077,   342.65,   342.23,     342.78,   342.36,     342.65,   342.23
1984, 10,   30970, 1984.7896,      NaN,      NaN,     342.46,   342.46,     342.46,   342.46
1984, 11,   31001, 1984.8743,   342.76,   342.88,     342.44,   342.56,     342.76,   342.88
1984, 12,   31031, 1984.9563,      NaN,      NaN,     342.54,   342.66,     342.54,   342.66
1985, 01,   31062, 1985.0411,      NaN,      NaN,     342.37,   342.76,     342.37,   342.76
1985, 02,   31093, 1985.1260,   342.42,   342.87,     342.41,   342.86,     342.42,   342.87
1985, 03,   31121, 1985.2027,   342.46,   342.73,     342.67,   342.95,     342.46,   342.73
1985, 04,   31152, 1985.2877,   342.82,   343.06,     342.82,   343.06,     342.82,   343.06
1985, 05,   31182, 1985.3699,   343.03,   343.13,     343.06,   343.16,     343.03,   343.13
1985, 06,   31213, 1985.4548,      NaN,      NaN,     343.49,   343.27,     343.49,   343.27
1985, 07,   31243, 1985.5370,   343.95,   343.52,     343.82,   343.38,     343.95,   343.52
1985, 08,   31274, 1985.6219,      NaN,      NaN,     344.08,   343.50,     344.08,   343.50
1985, 09,   31305, 1985.7068,      NaN,      NaN,     344.04,   343.62,     344.04,   343.62
1985, 10,   31335, 1985.7890,   343.59,   343.59,     343.74,   343.74,     343.59,   343.59
1985, 11,   31366, 1985.8740,      NaN,      NaN,     343.74,   343.87,     343.74,   343.87
1985, 12,   31396, 1985.9562,   343.71,   343.82,     343.87,   343.99,     343.71,   343.82
1986, 01,   31427, 1986.0411,   343.16,   343.55,     343.74,   344.12,     343.16,   343.55
1986, 02,   31458, 1986.1260,      NaN,      NaN,     343.81,   344.26,     343.81,   344.26
1986, 03,   31486, 1986.2027,   344.77,   345.05,     344.10,   344.38,     344.77,   345.05
1986, 04,   31517, 1986.2877,      NaN,      NaN,     344.28,   344.52,     344.28,   344.52
1986, 05,   31547, 1986.3699,   344.86,   344.96,     344.55,   344.65,     344.86,   344.96
1986, 06,   31578, 1986.4548,      NaN,      NaN,     345.00,   344.78,     345.00,   344.78
1986, 07,   31608, 1986.5370,   345.26,   344.81,     345.36,   344.91,     345.26,   344.81
1986, 08,   31639, 1986.6219,   345.32,   344.74,     345.64,   345.06,     345.32,   344.74
1986, 09,   31670, 1986.7068,   345.81,   345.39,     345.62,   345.20,     345.81,   345.39
1986, 10,   31700, 1986.7890,   344.11,   344.11,     345.35,   345.35,     344.11,   344.11
1986, 11,   31731, 1986.8740,      NaN,      NaN,     345.39,   345.51,     345.39,   345.51
1986, 12,   31761, 1986.9562,      NaN,      NaN,     345.55,   345.67,     345.55,   345.67
1987, 01,   31792, 1987.0411,      NaN,      NaN,     345.44,   345.83,     345.44,   345.83
1987, 02,   31823, 1987.1260,   346.23,   346.68,     345.54,   346.00,     346.23,   346.68
1987, 03,   31851, 1987.2027,   345.52,   345.80,     345.86,   346.14,     345.52,   345.80
1987, 04,   31882, 1987.2877,      NaN,      NaN,     346.07,   346.30,     346.07,   346.30
1987, 05,   31912, 1987.3699,   346.65,   346.75,     346.36,   346.46,     346.65,   346.75
1987, 06,   31943, 1987.4548,   346.55,   346.33,     346.85,   346.62,     346.55,   346.33
1987, 07,   31973, 1987.5370,   347.06,   346.61,     347.23,   346.79,     347.06,   346.61
1987, 08,   32004, 1987.6219,   347.17,   346.59,     347.54,   346.96,     347.17,   346.59
1987, 09,   32035, 1987.7068,   348.06,   347.63,     347.55,   347.13,     348.06,   347.63
1987, 10,   32065, 1987.7890,   347.22,   347.22,     347.30,   347.30,     347.22,   347.22
1987, 11,   32096, 1987.8740,   347.05,   347.18,     347.35,   347.48,     347.05,   347.18
1987, 12,   32126, 1987.9562,   348.47,   348.59,     347.53,   347.65,     348.47,   348.59
1988, 01,   32157, 1988.0410,   347.78,   348.17,     347.43,   347.82,     347.78,   348.17
1988, 02,   32188, 1988.1257,   347.69,   348.14,     347.53,   347.98,     347.69,   348.14
1988, 03,   32217, 1988.2049,   347.86,   348.14,     347.85,   348.13,     347.86,   348.14
1988, 04,   32248, 1988.2896,   348.00,   348.24,     348.05,   348.29,     348.00,   348.24
1988, 05,   32278, 1988.3716,   348.84,   348.93,     348.34,   348.44,     348.84,   348.93
1988, 06,   32309, 1988.4563,   348.37,   348.14,     348.82,   348.59,     348.37,   348.14
1988, 07,   32339, 1988.5383,   348.78,   348.33,     349.19,   348.73,     348.78,   348.33
1988, 08,   32370, 1988.6230,      NaN,      NaN,     349.47,   348.88,     349.47,   348.88
1988, 09,   32401, 1988.7077,      NaN,      NaN,     349.46,   349.03,     349.46,   349.03
1988, 10,   32431, 1988.7896,   349.47,   349.47,     349.17,   349.18,     349.47,   349.47
1988, 11,   32462, 1988.8743,   348.93,   349.06,     349.20,   349.32,     348.93,   349.06
1988, 12,   32492, 1988.9563,      NaN,      NaN,     349.35,   349.47,     349.35,   349.47
1989, 01,   32523, 1989.0411,   349.56,   349.96,     349.22,   349.61,     349.56,   349.96
1989, 02,   32554, 1989.1260,   348.75,   349.21,     349.29,   349.75,     348.75,   349.21
1989, 03,   32582, 1989.2027,   350.04,   350.32,     349.59,   349.87,     350.04,   350.32
1989, 04,   32613, 1989.2877,   350.52,   350.75,     349.76,   350.00,     350.52,   350.75
1989, 05,   32643, 1989.3699,   350.31,   350.41,     350.02,   350.12,     350.31,   350.41
1989, 06,   32674, 1989.4548,   349.94,   349.71,     350.46,   350.24,     349.94,   349.71
1989, 07,   32704, 1989.5370,      NaN,      NaN,     350.79,   350.34,     350.79,   350.34
1989, 08,   32735, 1989.6219,      NaN,      NaN,     351.04,   350.45,     351.04,   350.45
1989, 09,   32766, 1989.7068,   350.76,   350.33,     350.98,   350.55,     350.76,   350.33
1989, 10,   32796, 1989.7890,      NaN,      NaN,     350.65,   350.65,     350.65,   350.65
1989, 11,   32827, 1989.8740,   351.33,   351.45,     350.63,   350.75,     351.33,   351.45
1989, 12,   32857, 1989.9562,   350.40,   350.52,     350.72,   350.84,     350.40,   350.52
1990, 01,   32888, 1990.0411,   350.58,   350.98,     350.54,   350.94,     350.58,   350.98
1990, 02,   32919, 1990.1260,      NaN,      NaN,     350.58,   351.04,     350.58,   351.04
1990, 03,   32947, 1990.2027,   350.85,   351.14,     350.84,   351.13,     350.85,   351.14
1990, 04,   32978, 1990.2877,   349.69,   349.94,     350.99,   351.23,     349.69,   349.94
1990, 05,   33008, 1990.3699,      NaN,      NaN,     351.24,   351.34,     351.24,   351.34
1990, 06,   33039, 1990.4548,   351.42,   351.19,     351.69,   351.46,     351.42,   351.19
1990, 07,   33069, 1990.5370,   352.22,   351.77,     352.04,   351.58,     352.22,   351.77
